source_play,source_video_id,source_clip_name,destination_play,destination_video_id,destination_clip_name,status,source_key_actions_file,destination_key_actions_file,notes
QB_ZoneRead,41,QB_ZoneRead_41,,,QB_ZoneRead_41,HOLDOUT,data/key_actions/QB_ZoneRead.csv,,Unresolved Counter/gap taxonomy
QB_ZoneRead,42,QB_ZoneRead_42,,,QB_ZoneRead_42,HOLDOUT,data/key_actions/QB_ZoneRead.csv,,Unresolved Counter/gap taxonomy
QB_ZoneRead,43,QB_ZoneRead_43,InsideZoneRead,262,InsideZoneRead_262,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,44,QB_ZoneRead_44,InsideZoneRead,263,InsideZoneRead_263,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,45,QB_ZoneRead_45,InsideZoneRead,264,InsideZoneRead_264,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,46,QB_ZoneRead_46,InsideZoneRead,265,InsideZoneRead_265,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,47,QB_ZoneRead_47,InsideZoneRead,266,InsideZoneRead_266,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,48,QB_ZoneRead_48,InsideZoneRead,267,InsideZoneRead_267,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,49,QB_ZoneRead_49,InsideZoneRead,268,InsideZoneRead_268,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,50,QB_ZoneRead_50,InsideZoneRead,269,InsideZoneRead_269,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,51,QB_ZoneRead_51,InsideZoneRead,270,InsideZoneRead_270,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,52,QB_ZoneRead_52,InsideZoneRead,271,InsideZoneRead_271,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,53,QB_ZoneRead_53,InsideZoneRead,272,InsideZoneRead_272,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,54,QB_ZoneRead_54,InsideZoneRead,273,InsideZoneRead_273,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,55,QB_ZoneRead_55,InsideZoneRead,274,InsideZoneRead_274,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,56,QB_ZoneRead_56,InsideZoneRead,275,InsideZoneRead_275,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,57,QB_ZoneRead_57,InsideZoneRead,276,InsideZoneRead_276,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,58,QB_ZoneRead_58,InsideZoneRead,277,InsideZoneRead_277,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,59,QB_ZoneRead_59,InsideZoneRead,278,InsideZoneRead_278,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,60,QB_ZoneRead_60,InsideZoneRead,279,InsideZoneRead_279,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,61,QB_ZoneRead_61,InsideZoneRead,280,InsideZoneRead_280,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,62,QB_ZoneRead_62,InsideZoneRead,281,InsideZoneRead_281,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,63,QB_ZoneRead_63,OutsideZoneRead,131,OutsideZoneRead_131,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,64,QB_ZoneRead_64,OutsideZoneRead,132,OutsideZoneRead_132,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,65,QB_ZoneRead_65,InsideZoneRead,282,InsideZoneRead_282,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,66,QB_ZoneRead_66,InsideZoneRead,283,InsideZoneRead_283,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,67,QB_ZoneRead_67,InsideZoneRead,284,InsideZoneRead_284,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,68,QB_ZoneRead_68,InsideZoneRead,285,InsideZoneRead_285,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,69,QB_ZoneRead_69,OutsideZoneRead,133,OutsideZoneRead_133,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,70,QB_ZoneRead_70,OutsideZoneRead,134,OutsideZoneRead_134,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,71,QB_ZoneRead_71,InsideZoneRead,286,InsideZoneRead_286,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,72,QB_ZoneRead_72,InsideZoneRead,287,InsideZoneRead_287,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,73,QB_ZoneRead_73,OutsideZoneRead,135,OutsideZoneRead_135,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,74,QB_ZoneRead_74,OutsideZoneRead,136,OutsideZoneRead_136,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,75,QB_ZoneRead_75,InsideZoneRead,288,InsideZoneRead_288,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,76,QB_ZoneRead_76,InsideZoneRead,289,InsideZoneRead_289,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,77,QB_ZoneRead_77,OutsideZoneRead,137,OutsideZoneRead_137,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,78,QB_ZoneRead_78,OutsideZoneRead,138,OutsideZoneRead_138,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,79,QB_ZoneRead_79,InsideZoneRead,290,InsideZoneRead_290,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,80,QB_ZoneRead_80,InsideZoneRead,291,InsideZoneRead_291,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,81,QB_ZoneRead_81,InsideZoneRead,292,InsideZoneRead_292,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,82,QB_ZoneRead_82,InsideZoneRead,293,InsideZoneRead_293,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,83,QB_ZoneRead_83,InsideZoneRead,294,InsideZoneRead_294,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,84,QB_ZoneRead_84,InsideZoneRead,295,InsideZoneRead_295,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,85,QB_ZoneRead_85,InsideZoneRead,296,InsideZoneRead_296,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,86,QB_ZoneRead_86,InsideZoneRead,297,InsideZoneRead_297,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,87,QB_ZoneRead_87,OutsideZoneRead,139,OutsideZoneRead_139,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,88,QB_ZoneRead_88,OutsideZoneRead,140,OutsideZoneRead_140,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,89,QB_ZoneRead_89,InsideZoneRead,298,InsideZoneRead_298,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,90,QB_ZoneRead_90,InsideZoneRead,299,InsideZoneRead_299,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,91,QB_ZoneRead_91,InsideZoneRead,300,InsideZoneRead_300,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,92,QB_ZoneRead_92,InsideZoneRead,301,InsideZoneRead_301,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,93,QB_ZoneRead_93,InsideZoneRead,302,InsideZoneRead_302,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,94,QB_ZoneRead_94,InsideZoneRead,303,InsideZoneRead_303,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,95,QB_ZoneRead_95,InsideZoneRead,304,InsideZoneRead_304,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,96,QB_ZoneRead_96,InsideZoneRead,305,InsideZoneRead_305,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,97,QB_ZoneRead_97,InsideZoneRead,306,InsideZoneRead_306,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,98,QB_ZoneRead_98,InsideZoneRead,307,InsideZoneRead_307,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,99,QB_ZoneRead_99,InsideZoneRead,308,InsideZoneRead_308,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,100,QB_ZoneRead_100,InsideZoneRead,309,InsideZoneRead_309,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,101,QB_ZoneRead_101,InsideZoneRead,310,InsideZoneRead_310,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,102,QB_ZoneRead_102,InsideZoneRead,311,InsideZoneRead_311,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,103,QB_ZoneRead_103,InsideZoneRead,312,InsideZoneRead_312,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,104,QB_ZoneRead_104,InsideZoneRead,313,InsideZoneRead_313,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,105,QB_ZoneRead_105,OutsideZoneRead,141,OutsideZoneRead_141,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,106,QB_ZoneRead_106,OutsideZoneRead,142,OutsideZoneRead_142,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,107,QB_ZoneRead_107,InsideZoneRead,314,InsideZoneRead_314,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,108,QB_ZoneRead_108,InsideZoneRead,315,InsideZoneRead_315,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,109,QB_ZoneRead_109,OutsideZoneRead,143,OutsideZoneRead_143,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,110,QB_ZoneRead_110,OutsideZoneRead,144,OutsideZoneRead_144,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,111,QB_ZoneRead_111,InsideZoneRead,316,InsideZoneRead_316,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,112,QB_ZoneRead_112,InsideZoneRead,317,InsideZoneRead_317,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,113,QB_ZoneRead_113,InsideZoneRead,318,InsideZoneRead_318,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,114,QB_ZoneRead_114,InsideZoneRead,319,InsideZoneRead_319,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,115,QB_ZoneRead_115,InsideZoneRead,320,InsideZoneRead_320,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,116,QB_ZoneRead_116,InsideZoneRead,321,InsideZoneRead_321,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,117,QB_ZoneRead_117,InsideZoneRead,322,InsideZoneRead_322,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,118,QB_ZoneRead_118,InsideZoneRead,323,InsideZoneRead_323,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,119,QB_ZoneRead_119,InsideZoneRead,324,InsideZoneRead_324,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,120,QB_ZoneRead_120,InsideZoneRead,325,InsideZoneRead_325,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,121,QB_ZoneRead_121,InsideZoneRead,326,InsideZoneRead_326,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,122,QB_ZoneRead_122,InsideZoneRead,327,InsideZoneRead_327,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,123,QB_ZoneRead_123,InsideZoneRead,328,InsideZoneRead_328,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,124,QB_ZoneRead_124,InsideZoneRead,329,InsideZoneRead_329,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,125,QB_ZoneRead_125,InsideZoneRead,330,InsideZoneRead_330,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,126,QB_ZoneRead_126,InsideZoneRead,331,InsideZoneRead_331,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,127,QB_ZoneRead_127,OutsideZoneRead,145,OutsideZoneRead_145,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,128,QB_ZoneRead_128,OutsideZoneRead,146,OutsideZoneRead_146,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,129,QB_ZoneRead_129,InsideZoneRead,332,InsideZoneRead_332,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,130,QB_ZoneRead_130,InsideZoneRead,333,InsideZoneRead_333,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,131,QB_ZoneRead_131,,,QB_ZoneRead_131,HOLDOUT,data/key_actions/QB_ZoneRead.csv,,Unresolved Counter/gap taxonomy
QB_ZoneRead,132,QB_ZoneRead_132,,,QB_ZoneRead_132,HOLDOUT,data/key_actions/QB_ZoneRead.csv,,Unresolved Counter/gap taxonomy
QB_ZoneRead,133,QB_ZoneRead_133,InsideZoneRead,334,InsideZoneRead_334,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,134,QB_ZoneRead_134,InsideZoneRead,335,InsideZoneRead_335,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,135,QB_ZoneRead_135,InsideZoneRead,336,InsideZoneRead_336,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,136,QB_ZoneRead_136,InsideZoneRead,337,InsideZoneRead_337,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,137,QB_ZoneRead_137,InsideZoneRead,338,InsideZoneRead_338,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,138,QB_ZoneRead_138,InsideZoneRead,339,InsideZoneRead_339,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,139,QB_ZoneRead_139,OutsideZoneRead,147,OutsideZoneRead_147,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,140,QB_ZoneRead_140,OutsideZoneRead,148,OutsideZoneRead_148,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,141,QB_ZoneRead_141,InsideZoneRead,340,InsideZoneRead_340,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,142,QB_ZoneRead_142,InsideZoneRead,341,InsideZoneRead_341,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,143,QB_ZoneRead_143,InsideZoneRead,342,InsideZoneRead_342,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,144,QB_ZoneRead_144,InsideZoneRead,343,InsideZoneRead_343,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,145,QB_ZoneRead_145,InsideZoneRead,344,InsideZoneRead_344,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,146,QB_ZoneRead_146,InsideZoneRead,345,InsideZoneRead_345,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,147,QB_ZoneRead_147,OutsideZoneRead,149,OutsideZoneRead_149,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,148,QB_ZoneRead_148,OutsideZoneRead,150,OutsideZoneRead_150,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,149,QB_ZoneRead_149,InsideZoneRead,346,InsideZoneRead_346,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,150,QB_ZoneRead_150,InsideZoneRead,347,InsideZoneRead_347,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,151,QB_ZoneRead_151,InsideZoneRead,348,InsideZoneRead_348,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,152,QB_ZoneRead_152,InsideZoneRead,349,InsideZoneRead_349,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,153,QB_ZoneRead_153,OutsideZoneRead,151,OutsideZoneRead_151,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,154,QB_ZoneRead_154,OutsideZoneRead,152,OutsideZoneRead_152,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,155,QB_ZoneRead_155,InsideZoneRead,350,InsideZoneRead_350,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,156,QB_ZoneRead_156,InsideZoneRead,351,InsideZoneRead_351,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,157,QB_ZoneRead_157,InsideZoneRead,352,InsideZoneRead_352,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,158,QB_ZoneRead_158,InsideZoneRead,353,InsideZoneRead_353,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,159,QB_ZoneRead_159,InsideZoneRead,354,InsideZoneRead_354,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,160,QB_ZoneRead_160,InsideZoneRead,355,InsideZoneRead_355,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,161,QB_ZoneRead_161,InsideZoneRead,356,InsideZoneRead_356,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,162,QB_ZoneRead_162,InsideZoneRead,357,InsideZoneRead_357,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,163,QB_ZoneRead_163,InsideZoneRead,358,InsideZoneRead_358,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,164,QB_ZoneRead_164,InsideZoneRead,359,InsideZoneRead_359,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,165,QB_ZoneRead_165,InsideZoneRead,360,InsideZoneRead_360,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,166,QB_ZoneRead_166,InsideZoneRead,361,InsideZoneRead_361,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,167,QB_ZoneRead_167,InsideZoneRead,362,InsideZoneRead_362,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,168,QB_ZoneRead_168,InsideZoneRead,363,InsideZoneRead_363,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,169,QB_ZoneRead_169,InsideZoneRead,364,InsideZoneRead_364,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,170,QB_ZoneRead_170,InsideZoneRead,365,InsideZoneRead_365,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,171,QB_ZoneRead_171,InsideZoneRead,366,InsideZoneRead_366,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,172,QB_ZoneRead_172,InsideZoneRead,367,InsideZoneRead_367,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,173,QB_ZoneRead_173,InsideZoneRead,368,InsideZoneRead_368,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,174,QB_ZoneRead_174,InsideZoneRead,369,InsideZoneRead_369,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,175,QB_ZoneRead_175,InsideZoneRead,370,InsideZoneRead_370,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,176,QB_ZoneRead_176,InsideZoneRead,371,InsideZoneRead_371,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
